user_id,gender,age_group,occupation
4948,M,45-49,artist
4949,M,18-24,college_grad_student
4950,M,25-34,self_employed
4951,F,35-44,technician_engineer
4952,F,25-34,sales_marketing
4953,M,35-44,programmer
4954,M,45-49,other
4955,M,56+,retired
4956,M,35-44,scientist
4957,M,25-34,artist
4958,M,18-24,executive_managerial
4959,M,25-34,technician_engineer
4960,M,56+,academic_educator
4961,M,25-34,executive_managerial
4962,M,25-34,doctor_health_care
4963,M,45-49,technician_engineer
4964,M,35-44,other
4965,M,under_18,k12_student
4966,M,50-55,sales_marketing
4967,M,18-24,college_grad_student
4968,F,50-55,writer
4969,M,18-24,unemployed
4970,F,25-34,programmer
4971,M,35-44,executive_managerial
4972,M,35-44,other
4973,F,56+,artist
4974,M,35-44,writer
4975,M,35-44,other
4976,M,25-34,lawyer
4977,M,25-34,college_grad_student
4978,M,35-44,sales_marketing
4979,M,35-44,artist
4980,M,25-34,academic_educator
4981,M,50-55,academic_educator
4982,M,25-34,programmer
4983,F,45-49,self_employed
4984,M,35-44,other
4985,M,35-44,other
4986,M,18-24,programmer
4987,F,56+,farmer
4988,M,25-34,technician_engineer
4989,M,25-34,other
4990,F,25-34,college_grad_student
4991,F,56+,sales_marketing
4992,F,25-34,artist
4993,M,45-49,technician_engineer
4994,M,45-49,technician_engineer
4995,M,50-55,writer
4996,M,35-44,executive_managerial
4997,M,under_18,k12_student
4998,F,18-24,college_grad_student
4999,F,56+,retired
5000,M,25-34,college_grad_student
5001,F,25-34,artist
5002,M,25-34,technician_engineer
5003,M,35-44,programmer
5004,F,56+,academic_educator
5005,M,45-49,self_employed
5006,M,35-44,clerical_admin
5007,F,18-24,college_grad_student
5008,M,25-34,writer
5009,F,45-49,self_employed
5010,M,45-49,scientist
5011,M,18-24,college_grad_student
5012,M,50-55,scientist
5013,M,18-24,college_grad_student
5014,M,45-49,other
5015,M,35-44,doctor_health_care
5016,F,35-44,academic_educator
5017,M,35-44,programmer
5018,F,56+,programmer
5019,M,25-34,executive_managerial
5020,F,56+,retired
5021,M,50-55,doctor_health_care
5022,M,35-44,executive_managerial
5023,M,35-44,writer
5024,F,45-49,academic_educator
5025,M,25-34,writer
5026,M,25-34,technician_engineer
5027,F,25-34,sales_marketing
5028,M,25-34,programmer
5029,M,25-34,college_grad_student
5030,M,18-24,academic_educator
5031,F,25-34,college_grad_student
5032,M,18-24,technician_engineer
5033,F,56+,retired
5034,F,25-34,scientist
5035,F,25-34,technician_engineer
5036,M,35-44,executive_managerial
5037,M,35-44,programmer
5038,M,25-34,writer
5039,F,35-44,college_grad_student
5040,M,45-49,programmer
5041,F,45-49,doctor_health_care
5042,F,18-24,artist
5043,F,18-24,doctor_health_care
5044,F,35-44,doctor_health_care
5045,M,35-44,other
5046,M,25-34,self_employed
5047,M,45-49,doctor_health_care
5048,F,35-44,executive_managerial
5049,M,25-34,programmer
5050,F,18-24,college_grad_student
5051,F,50-55,executive_managerial
5052,M,35-44,self_employed
5053,M,25-34,college_grad_student
5054,M,35-44,artist
5055,F,35-44,self_employed
5056,M,45-49,academic_educator
5057,M,50-55,executive_managerial
5058,M,56+,technician_engineer
5059,M,45-49,self_employed
5060,M,45-49,technician_engineer
5061,F,18-24,unemployed
5062,M,50-55,self_employed
5063,F,under_18,k12_student
5064,M,18-24,college_grad_student
5065,M,25-34,sales_marketing
5066,F,25-34,academic_educator
5067,M,56+,retired
5068,M,35-44,executive_managerial
5069,F,56+,other
5070,M,25-34,artist
5071,F,25-34,executive_managerial
5072,M,45-49,technician_engineer
5073,M,56+,artist
5074,M,under_18,other
5075,M,50-55,doctor_health_care
5076,M,25-34,clerical_admin
5077,M,25-34,artist
5078,M,45-49,executive_managerial
5079,M,25-34,college_grad_student
5080,F,50-55,programmer
5081,F,18-24,college_grad_student
5082,M,35-44,academic_educator
5083,M,25-34,college_grad_student
5084,M,18-24,college_grad_student
5085,M,56+,technician_engineer
5086,M,25-34,academic_educator
5087,F,25-34,doctor_health_care
5088,M,25-34,technician_engineer
5089,F,35-44,self_employed
5090,F,35-44,unemployed
5091,M,25-34,technician_engineer
5092,M,56+,sales_marketing
5093,M,50-55,executive_managerial
5094,M,18-24,k12_student
5095,F,35-44,academic_educator
5096,M,25-34,lawyer
5097,M,56+,self_employed
5098,M,50-55,executive_managerial
5099,M,18-24,other
5100,M,50-55,doctor_health_care
5101,M,25-34,other
5102,M,25-34,programmer
5103,F,35-44,self_employed
5104,M,35-44,writer
5105,M,50-55,executive_managerial
5106,F,35-44,academic_educator
5107,F,45-49,other
5108,F,25-34,homemaker
5109,F,45-49,doctor_health_care
5110,M,35-44,scientist
5111,M,35-44,artist
5112,M,35-44,retired
5113,M,25-34,other
5114,F,under_18,k12_student
5115,M,56+,programmer
5116,M,35-44,doctor_health_care
5117,F,25-34,other
5118,M,under_18,k12_student
5119,F,25-34,other
5120,M,50-55,executive_managerial
5121,M,25-34,executive_managerial
5122,M,25-34,other
5123,M,50-55,programmer
5124,M,35-44,artist
5125,M,45-49,other
5126,M,25-34,lawyer
5127,M,45-49,customer_service
5128,M,50-55,executive_managerial
5129,M,45-49,technician_engineer
5130,F,50-55,academic_educator
5131,F,25-34,academic_educator
5132,M,35-44,executive_managerial
5133,M,18-24,lawyer
5134,M,25-34,technician_engineer
5135,M,35-44,executive_managerial
5136,M,25-34,programmer
5137,M,18-24,tradesman_craftsman
5138,M,25-34,technician_engineer
5139,M,50-55,self_employed
5140,M,25-34,doctor_health_care
5141,M,18-24,technician_engineer
5142,M,25-34,academic_educator
5143,M,18-24,college_grad_student
5144,F,50-55,other
5145,M,35-44,executive_managerial
5146,M,56+,academic_educator
5147,M,18-24,other
5148,M,25-34,writer
5149,M,35-44,academic_educator
5150,M,25-34,clerical_admin
5151,M,18-24,unemployed
5152,F,25-34,college_grad_student
5153,M,25-34,executive_managerial
5154,M,25-34,self_employed
5155,M,25-34,self_employed
5156,M,18-24,sales_marketing
5157,M,35-44,academic_educator
5158,F,18-24,college_grad_student
5159,M,35-44,executive_managerial
5160,F,18-24,college_grad_student
5161,M,25-34,college_grad_student
5162,M,25-34,technician_engineer
5163,M,45-49,doctor_health_care
5164,F,35-44,technician_engineer
5165,M,35-44,doctor_health_care
5166,M,50-55,doctor_health_care
5167,M,18-24,scientist
5168,M,35-44,executive_managerial
5169,F,50-55,college_grad_student
5170,M,18-24,college_grad_student
5171,M,56+,technician_engineer
5172,F,35-44,lawyer
5173,M,under_18,k12_student
5174,M,45-49,academic_educator
5175,F,35-44,homemaker
5176,M,under_18,k12_student
5177,M,45-49,sales_marketing
5178,M,50-55,other
5179,M,25-34,programmer
5180,M,35-44,lawyer
5181,M,25-34,executive_managerial
5182,F,35-44,executive_managerial
5183,F,18-24,writer
5184,M,18-24,writer
5185,F,35-44,college_grad_student
5186,M,35-44,programmer
5187,M,18-24,self_employed
5188,F,35-44,homemaker
5189,F,45-49,executive_managerial
5190,F,35-44,other
5191,F,25-34,college_grad_student
5192,M,25-34,executive_managerial
5193,M,35-44,programmer
5194,M,25-34,executive_managerial
5195,M,35-44,executive_managerial
5196,M,56+,executive_managerial
5197,F,56+,clerical_admin
5198,F,18-24,college_grad_student
5199,F,25-34,academic_educator
5200,F,35-44,scientist
5201,M,50-55,executive_managerial
5202,M,18-24,college_grad_student
5203,F,45-49,doctor_health_care
5204,M,50-55,retired
5205,M,25-34,academic_educator
5206,M,35-44,executive_managerial
5207,M,25-34,other
5208,M,25-34,college_grad_student
5209,M,50-55,academic_educator
5210,F,35-44,technician_engineer
5211,M,25-34,academic_educator
5212,M,18-24,artist
5213,M,18-24,other
5214,F,35-44,homemaker
5215,F,56+,doctor_health_care
5216,M,18-24,artist
5217,M,25-34,technician_engineer
5218,M,18-24,other
5219,M,18-24,college_grad_student
5220,M,25-34,executive_managerial
5221,F,56+,academic_educator
5222,M,25-34,programmer
5223,M,56+,k12_student
5224,M,35-44,academic_educator
5225,M,18-24,college_grad_student
5226,M,35-44,other
5227,M,18-24,k12_student
5228,M,under_18,other
5229,M,25-34,other
5230,M,25-34,programmer
5231,M,35-44,executive_managerial
5232,M,25-34,college_grad_student
5233,M,25-34,customer_service
5234,F,25-34,other
5235,M,25-34,college_grad_student
5236,M,25-34,sales_marketing
5237,M,25-34,executive_managerial
5238,F,50-55,self_employed
5239,M,35-44,executive_managerial
5240,F,25-34,other
5241,F,25-34,college_grad_student
5242,M,25-34,academic_educator
5243,M,under_18,k12_student
5244,M,18-24,college_grad_student
5245,F,45-49,academic_educator
5246,F,18-24,other
5247,F,under_18,k12_student
5248,F,45-49,sales_marketing
5249,F,45-49,sales_marketing
5250,M,50-55,doctor_health_care
5251,F,25-34,technician_engineer
5252,M,25-34,writer
5253,F,56+,retired
5254,M,18-24,college_grad_student
5255,M,under_18,k12_student
5256,M,25-34,self_employed
5257,F,25-34,artist
5258,M,35-44,college_grad_student
5259,M,25-34,doctor_health_care
5260,M,35-44,executive_managerial
5261,M,35-44,programmer
5262,F,25-34,sales_marketing
5263,M,35-44,executive_managerial
5264,M,18-24,college_grad_student
5265,M,45-49,academic_educator
5266,M,35-44,academic_educator
5267,M,35-44,executive_managerial
5268,F,25-34,artist
5269,M,18-24,other
5270,M,25-34,programmer
5271,F,25-34,other
5272,M,25-34,executive_managerial
5273,M,56+,writer
5274,M,25-34,other
5275,M,25-34,technician_engineer
5276,F,25-34,college_grad_student
5277,M,25-34,writer
5278,F,25-34,executive_managerial
5279,F,25-34,sales_marketing
5280,M,18-24,college_grad_student
5281,M,25-34,artist
5282,F,18-24,college_grad_student
5283,M,18-24,artist
5284,M,25-34,self_employed
5285,M,18-24,college_grad_student
5286,M,45-49,self_employed
5287,M,25-34,farmer
5288,M,56+,retired
5289,M,45-49,artist
5290,F,18-24,college_grad_student
5291,M,45-49,academic_educator
5292,M,25-34,other
5293,M,25-34,programmer
5294,M,25-34,artist
5295,M,35-44,executive_managerial
5296,F,under_18,other
5297,M,25-34,programmer
5298,M,35-44,technician_engineer
5299,M,25-34,artist
5300,M,25-34,writer
5301,M,25-34,technician_engineer
5302,F,under_18,k12_student
5303,F,56+,doctor_health_care
5304,F,35-44,homemaker
5305,F,18-24,college_grad_student
5306,F,25-34,technician_engineer
5307,M,25-34,customer_service
5308,M,56+,executive_managerial
5309,M,25-34,other
5310,F,56+,academic_educator
5311,M,50-55,other
5312,M,25-34,academic_educator
5313,M,56+,other
5314,F,25-34,other
5315,M,25-34,programmer
5316,M,18-24,college_grad_student
5317,F,25-34,other
5318,M,18-24,technician_engineer
5319,M,18-24,technician_engineer
5320,F,18-24,customer_service
5321,M,25-34,college_grad_student
5322,M,35-44,technician_engineer
5323,M,25-34,writer
5324,M,25-34,executive_managerial
5325,F,50-55,executive_managerial
5326,M,25-34,artist
5327,M,25-34,executive_managerial
5328,F,25-34,college_grad_student
5329,F,25-34,customer_service
5330,F,25-34,other
5331,M,35-44,sales_marketing
5332,M,18-24,college_grad_student
5333,F,25-34,executive_managerial
5334,F,56+,retired
5335,M,25-34,sales_marketing
5336,M,56+,executive_managerial
5337,F,35-44,clerical_admin
5338,M,25-34,technician_engineer
5339,M,18-24,technician_engineer
5340,F,50-55,clerical_admin
5341,F,25-34,clerical_admin
5342,F,35-44,executive_managerial
5343,F,25-34,homemaker
5344,F,50-55,academic_educator
5345,F,25-34,technician_engineer
5346,F,25-34,clerical_admin
5347,M,25-34,doctor_health_care
5348,M,18-24,customer_service
5349,F,50-55,artist
5350,M,18-24,customer_service
5351,F,45-49,academic_educator
5352,F,35-44,customer_service
5353,M,25-34,doctor_health_care
5354,F,45-49,clerical_admin
5355,M,56+,other
5356,M,45-49,other
5357,F,18-24,writer
5358,M,35-44,executive_managerial
5359,M,18-24,self_employed
5360,M,18-24,programmer
5361,F,50-55,self_employed
5362,M,35-44,retired
5363,M,56+,retired
5364,F,25-34,clerical_admin
5365,M,18-24,programmer
5366,M,18-24,programmer
5367,M,18-24,college_grad_student
5368,F,25-34,technician_engineer
5369,M,25-34,scientist
5370,M,25-34,programmer
5371,M,25-34,lawyer
5372,M,25-34,college_grad_student
5373,M,18-24,programmer
5374,M,35-44,executive_managerial
5375,M,25-34,other
5376,M,25-34,technician_engineer
5377,F,18-24,clerical_admin
5378,M,35-44,tradesman_craftsman
5379,M,25-34,executive_managerial
5380,M,18-24,college_grad_student
5381,M,25-34,sales_marketing
5382,M,18-24,college_grad_student
5383,M,35-44,academic_educator
5384,F,25-34,clerical_admin
5385,M,25-34,programmer
5386,M,25-34,sales_marketing
5387,F,25-34,academic_educator
5388,F,18-24,college_grad_student
5389,M,45-49,executive_managerial
5390,M,under_18,other
5391,M,25-34,executive_managerial
5392,M,50-55,academic_educator
5393,M,35-44,executive_managerial
5394,M,18-24,other
5395,M,50-55,academic_educator
5396,M,25-34,doctor_health_care
5397,M,18-24,other
5398,M,56+,technician_engineer
5399,M,25-34,academic_educator
5400,F,18-24,college_grad_student
5401,F,18-24,academic_educator
5402,F,25-34,other
5403,M,under_18,k12_student
5404,M,25-34,other
5405,F,50-55,executive_managerial
5406,F,35-44,other
5407,F,35-44,technician_engineer
5408,M,25-34,writer
5409,M,45-49,academic_educator
5410,F,45-49,artist
5411,F,under_18,unemployed
5412,M,25-34,programmer
5413,M,35-44,academic_educator
5414,M,under_18,k12_student
5415,F,25-34,executive_managerial
5416,F,25-34,customer_service
5417,M,18-24,technician_engineer
5418,F,25-34,other
5419,F,18-24,programmer
5420,F,under_18,unemployed
5421,M,35-44,technician_engineer
5422,M,50-55,executive_managerial
5423,F,50-55,customer_service
5424,F,35-44,artist
5425,M,18-24,college_grad_student
5426,M,25-34,sales_marketing
5427,M,35-44,unemployed
5428,F,25-34,doctor_health_care
5429,F,25-34,academic_educator
5430,F,45-49,academic_educator
5431,M,56+,academic_educator
5432,M,56+,retired
5433,F,35-44,technician_engineer
5434,F,25-34,executive_managerial
5435,M,45-49,tradesman_craftsman
5436,M,18-24,college_grad_student
5437,M,25-34,lawyer
5438,M,25-34,sales_marketing
5439,M,56+,retired
5440,F,45-49,artist
5441,M,50-55,executive_managerial
5442,M,25-34,executive_managerial
5443,M,25-34,programmer
5444,F,18-24,college_grad_student
5445,M,25-34,other
5446,F,50-55,academic_educator
5447,M,45-49,artist
5448,M,45-49,unemployed
5449,M,18-24,programmer
5450,M,18-24,programmer
5451,F,25-34,academic_educator
5452,M,35-44,doctor_health_care
5453,M,18-24,college_grad_student
5454,M,35-44,executive_managerial
5455,F,18-24,technician_engineer
5456,M,35-44,academic_educator
5457,M,18-24,programmer
5458,F,18-24,artist
5459,F,under_18,k12_student
5460,M,18-24,college_grad_student
5461,M,50-55,other
5462,M,25-34,technician_engineer
5463,M,35-44,other
5464,M,35-44,executive_managerial
5465,F,25-34,other
5466,M,25-34,programmer
5467,M,35-44,other
5468,M,25-34,programmer
5469,M,35-44,programmer
5470,M,56+,executive_managerial
5471,M,18-24,executive_managerial
5472,M,35-44,academic_educator
5473,M,25-34,academic_educator
5474,M,25-34,programmer
5475,M,25-34,college_grad_student
5476,F,35-44,other
5477,M,35-44,academic_educator
5478,M,35-44,executive_managerial
5479,M,35-44,academic_educator
5480,F,25-34,sales_marketing
5481,M,45-49,programmer
5482,M,18-24,executive_managerial
5483,F,25-34,doctor_health_care
5484,M,45-49,technician_engineer
5485,M,25-34,college_grad_student
5486,M,25-34,other
5487,M,25-34,technician_engineer
5488,M,25-34,scientist
5489,M,18-24,executive_managerial
5490,M,45-49,technician_engineer
5491,M,18-24,executive_managerial
5492,M,18-24,college_grad_student
5493,M,35-44,programmer
5494,F,35-44,technician_engineer
5495,F,18-24,college_grad_student
5496,M,25-34,executive_managerial
5497,M,25-34,college_grad_student
5498,F,50-55,academic_educator
5499,F,25-34,unemployed
5500,F,35-44,writer
5501,M,25-34,artist
5502,M,25-34,artist
5503,F,25-34,homemaker
5504,M,45-49,executive_managerial
5505,F,25-34,college_grad_student
5506,F,18-24,sales_marketing
5507,M,45-49,executive_managerial
5508,M,25-34,writer
5509,M,25-34,other
5510,M,18-24,college_grad_student
5511,M,45-49,academic_educator
5512,F,25-34,technician_engineer
5513,M,35-44,academic_educator
5514,F,under_18,k12_student
5515,M,18-24,college_grad_student
5516,F,50-55,self_employed
5517,M,56+,other
5518,M,50-55,technician_engineer
5519,M,35-44,scientist
5520,M,45-49,academic_educator
5521,F,25-34,doctor_health_care
5522,M,25-34,sales_marketing
5523,M,35-44,other
5524,F,under_18,k12_student
5525,F,under_18,k12_student
5526,F,35-44,artist
5527,M,25-34,academic_educator
5528,M,50-55,academic_educator
5529,M,18-24,doctor_health_care
5530,F,18-24,college_grad_student
5531,M,50-55,technician_engineer
5532,M,25-34,technician_engineer
5533,F,50-55,artist
5534,M,45-49,self_employed
5535,M,25-34,scientist
5536,M,25-34,self_employed
5537,F,56+,academic_educator
5538,M,45-49,programmer
5539,F,25-34,writer
5540,M,35-44,academic_educator
5541,M,56+,executive_managerial
5542,M,45-49,executive_managerial
5543,M,25-34,technician_engineer
5544,M,25-34,scientist
5545,F,35-44,self_employed
5546,M,18-24,sales_marketing
5547,F,18-24,college_grad_student
5548,F,18-24,college_grad_student
5549,F,50-55,homemaker
5550,M,35-44,scientist
5551,F,35-44,writer
5552,M,50-55,executive_managerial
5553,M,35-44,clerical_admin
5554,M,25-34,academic_educator
5555,M,under_18,k12_student
5556,M,45-49,doctor_health_care
5557,M,35-44,sales_marketing
5558,M,under_18,k12_student
5559,M,50-55,academic_educator
5560,F,35-44,technician_engineer
5561,F,25-34,clerical_admin
5562,F,35-44,academic_educator
5563,F,25-34,executive_managerial
5564,M,45-49,writer
5565,M,18-24,technician_engineer
5566,M,35-44,executive_managerial
5567,M,50-55,clerical_admin
5568,M,18-24,college_grad_student
5569,F,18-24,academic_educator
5570,M,25-34,academic_educator
5571,F,25-34,homemaker
5572,F,25-34,college_grad_student
5573,F,35-44,academic_educator
5574,M,25-34,other
5575,M,35-44,executive_managerial
5576,M,25-34,college_grad_student
5577,M,50-55,academic_educator
5578,F,18-24,academic_educator
5579,F,35-44,executive_managerial
5580,M,45-49,executive_managerial
5581,M,25-34,other
5582,M,45-49,academic_educator
5583,M,56+,scientist
5584,F,50-55,other
5585,M,25-34,college_grad_student
5586,M,35-44,writer
5587,M,25-34,technician_engineer
5588,F,25-34,writer
5589,F,25-34,other
5590,F,45-49,programmer
5591,M,18-24,other
5592,M,25-34,academic_educator
5593,M,50-55,self_employed
5594,F,45-49,other
5595,M,25-34,writer
5596,M,35-44,programmer
5597,F,18-24,college_grad_student
5598,M,18-24,college_grad_student
5599,M,35-44,executive_managerial
5600,F,45-49,other
5601,M,35-44,academic_educator
5602,M,35-44,other
5603,M,50-55,executive_managerial
5604,M,35-44,scientist
5605,F,18-24,artist
5606,F,25-34,sales_marketing
5607,M,18-24,college_grad_student
5608,M,18-24,clerical_admin
5609,F,50-55,academic_educator
5610,F,25-34,academic_educator
5611,F,35-44,executive_managerial
5612,F,25-34,academic_educator
5613,F,35-44,other
5614,M,25-34,other
5615,M,35-44,executive_managerial
5616,M,45-49,academic_educator
5617,M,25-34,sales_marketing
5618,F,18-24,college_grad_student
5619,F,18-24,college_grad_student
5620,M,35-44,sales_marketing
5621,M,25-34,executive_managerial
5622,M,35-44,scientist
5623,M,25-34,lawyer
5624,M,25-34,executive_managerial
5625,M,25-34,academic_educator
5626,M,56+,self_employed
5627,M,25-34,other
5628,M,18-24,college_grad_student
5629,M,25-34,sales_marketing
5630,M,35-44,technician_engineer
5631,M,35-44,programmer
5632,F,18-24,college_grad_student
5633,M,50-55,academic_educator
5634,M,25-34,sales_marketing
5635,F,35-44,homemaker
5636,M,25-34,executive_managerial
5637,M,under_18,k12_student
5638,M,18-24,academic_educator
5639,F,18-24,college_grad_student
5640,M,35-44,technician_engineer
5641,F,25-34,technician_engineer
5642,M,under_18,k12_student
5643,F,35-44,academic_educator
5644,F,18-24,college_grad_student
5645,M,25-34,artist
5646,M,18-24,college_grad_student
5647,M,18-24,academic_educator
5648,M,25-34,technician_engineer
5649,F,18-24,college_grad_student
5650,F,35-44,programmer
5651,F,25-34,doctor_health_care
5652,M,18-24,other
5653,M,50-55,academic_educator
5654,M,25-34,college_grad_student
5655,F,25-34,doctor_health_care
5656,M,25-34,scientist
5657,M,50-55,sales_marketing
5658,M,56+,other
5659,M,25-34,other
5660,M,25-34,artist
5661,F,25-34,scientist
5662,M,under_18,k12_student
5663,F,35-44,writer
5664,M,18-24,college_grad_student
5665,M,18-24,college_grad_student
5666,M,18-24,self_employed
5667,M,35-44,executive_managerial
5668,F,25-34,clerical_admin
5669,M,56+,academic_educator
5670,M,18-24,college_grad_student
5671,M,25-34,academic_educator
5672,F,25-34,college_grad_student
5673,F,35-44,academic_educator
5674,M,35-44,executive_managerial
5675,M,35-44,sales_marketing
5676,M,25-34,writer
5677,M,25-34,academic_educator
5678,M,35-44,technician_engineer
5679,M,35-44,artist
5680,M,50-55,writer
5681,F,25-34,executive_managerial
5682,M,18-24,other
5683,F,18-24,homemaker
5684,M,18-24,self_employed
5685,M,25-34,technician_engineer
5686,M,56+,self_employed
5687,F,under_18,other
5688,F,18-24,college_grad_student
5689,M,25-34,other
5690,M,18-24,college_grad_student
5691,M,35-44,sales_marketing
5692,F,25-34,executive_managerial
5693,F,25-34,college_grad_student
5694,F,25-34,programmer
5695,F,35-44,clerical_admin
5696,F,25-34,sales_marketing
5697,M,25-34,other
5698,M,35-44,sales_marketing
5699,M,35-44,scientist
5700,F,18-24,sales_marketing
5701,M,25-34,executive_managerial
5702,M,18-24,other
5703,M,56+,academic_educator
5704,F,18-24,college_grad_student
5705,F,18-24,college_grad_student
5706,M,18-24,technician_engineer
5707,M,25-34,programmer
5708,M,35-44,academic_educator
5709,M,18-24,college_grad_student
5710,M,25-34,scientist
5711,M,25-34,executive_managerial
5712,M,35-44,academic_educator
5713,F,50-55,executive_managerial
5714,M,35-44,artist
5715,M,18-24,college_grad_student
5716,M,under_18,k12_student
5717,M,25-34,other
5718,F,35-44,sales_marketing
5719,M,56+,executive_managerial
5720,M,25-34,other
5721,M,45-49,lawyer
5722,M,25-34,writer
5723,M,18-24,programmer
5724,M,25-34,scientist
5725,M,18-24,artist
5726,M,25-34,academic_educator
5727,M,25-34,college_grad_student
5728,F,35-44,writer
5729,M,18-24,k12_student
5730,M,18-24,other
5731,F,25-34,lawyer
5732,F,25-34,lawyer
5733,M,25-34,college_grad_student
5734,F,25-34,sales_marketing
5735,M,25-34,doctor_health_care
5736,M,25-34,academic_educator
5737,M,45-49,scientist
5738,M,25-34,programmer
5739,M,25-34,executive_managerial
5740,M,25-34,academic_educator
5741,M,50-55,retired
5742,F,25-34,programmer
5743,F,35-44,other
5744,F,25-34,college_grad_student
5745,F,18-24,college_grad_student
5746,M,18-24,scientist
5747,M,25-34,other
5748,M,25-34,other
5749,M,25-34,artist
5750,M,18-24,academic_educator
5751,F,under_18,other
5752,F,56+,other
5753,M,18-24,technician_engineer
5754,F,18-24,academic_educator
5755,F,35-44,artist
5756,F,under_18,k12_student
5757,M,under_18,k12_student
5758,F,50-55,academic_educator
5759,F,25-34,academic_educator
5760,M,18-24,programmer
5761,M,25-34,writer
5762,F,35-44,doctor_health_care
5763,F,25-34,academic_educator
5764,F,50-55,programmer
5765,M,25-34,lawyer
5766,M,56+,sales_marketing
5767,M,25-34,artist
5768,F,under_18,executive_managerial
5769,M,45-49,sales_marketing
5770,M,25-34,other
5771,M,25-34,executive_managerial
5772,M,35-44,executive_managerial
5773,M,25-34,doctor_health_care
5774,M,18-24,college_grad_student
5775,M,25-34,lawyer
5776,M,18-24,programmer
5777,M,under_18,other
5778,M,35-44,programmer
5779,M,25-34,customer_service
5780,M,18-24,technician_engineer
5781,M,25-34,artist
5782,F,35-44,other
5783,F,45-49,academic_educator
5784,M,18-24,k12_student
5785,F,25-34,executive_managerial
5786,M,25-34,doctor_health_care
5787,M,25-34,writer
5788,M,25-34,other
5789,M,25-34,technician_engineer
5790,F,35-44,other
5791,M,18-24,college_grad_student
5792,M,25-34,technician_engineer
5793,M,25-34,artist
5794,M,35-44,technician_engineer
5795,M,25-34,academic_educator
5796,F,25-34,executive_managerial
5797,M,25-34,executive_managerial
5798,M,35-44,other
5799,M,25-34,customer_service
5800,M,35-44,tradesman_craftsman
5801,M,25-34,self_employed
5802,F,25-34,other
5803,M,under_18,k12_student
5804,F,35-44,executive_managerial
5805,F,25-34,other
5806,F,50-55,academic_educator
5807,M,35-44,executive_managerial
5808,F,25-34,executive_managerial
5809,M,25-34,executive_managerial
5810,M,50-55,self_employed
5811,M,18-24,college_grad_student
5812,F,25-34,executive_managerial
5813,M,25-34,executive_managerial
5814,M,25-34,other
5815,M,25-34,writer
5816,M,25-34,other
5817,M,25-34,technician_engineer
5818,M,25-34,college_grad_student
5819,M,50-55,doctor_health_care
5820,M,45-49,other
5821,M,25-34,scientist
5822,F,35-44,college_grad_student
5823,M,25-34,programmer
5824,M,18-24,programmer
5825,F,25-34,college_grad_student
5826,M,18-24,college_grad_student
5827,M,25-34,artist
5828,M,25-34,technician_engineer
5829,F,25-34,college_grad_student
5830,F,18-24,college_grad_student
5831,M,25-34,academic_educator
5832,F,25-34,other
5833,F,35-44,other
5834,M,56+,self_employed
5835,F,35-44,other
5836,M,25-34,other
5837,M,25-34,executive_managerial
5838,F,45-49,executive_managerial
5839,M,25-34,academic_educator
5840,F,under_18,other
5841,F,35-44,executive_managerial
5842,M,25-34,college_grad_student
5843,M,35-44,academic_educator
5844,F,under_18,k12_student
5845,F,25-34,clerical_admin
5846,M,45-49,self_employed
5847,F,18-24,college_grad_student
5848,M,50-55,writer
5849,M,35-44,technician_engineer
5850,F,25-34,executive_managerial
5851,F,18-24,writer
5852,F,25-34,academic_educator
5853,M,50-55,unemployed
5854,M,45-49,executive_managerial
5855,M,50-55,executive_managerial
5856,F,25-34,executive_managerial
5857,F,45-49,artist
5858,M,25-34,college_grad_student
5859,M,25-34,executive_managerial
5860,F,25-34,college_grad_student
5861,F,50-55,academic_educator
5862,F,25-34,homemaker
5863,F,25-34,sales_marketing
5864,F,50-55,academic_educator
5865,M,25-34,technician_engineer
5866,F,25-34,doctor_health_care
5867,F,45-49,clerical_admin
5868,M,35-44,sales_marketing
5869,F,25-34,executive_managerial
5870,M,25-34,sales_marketing
5871,F,25-34,college_grad_student
5872,M,25-34,technician_engineer
5873,M,18-24,programmer
5874,M,25-34,college_grad_student
5875,M,25-34,college_grad_student
5876,M,50-55,executive_managerial
5877,M,18-24,programmer
5878,F,25-34,other
5879,M,35-44,executive_managerial
5880,M,25-34,academic_educator
5881,M,35-44,technician_engineer
5882,M,35-44,executive_managerial
5883,F,18-24,other
5884,M,18-24,college_grad_student
5885,M,25-34,academic_educator
5886,M,25-34,writer
5887,F,35-44,writer
5888,M,25-34,writer
5889,M,50-55,writer
5890,M,35-44,writer
5891,M,18-24,college_grad_student
5892,M,45-49,artist
5893,M,25-34,executive_managerial
5894,M,35-44,other
5895,M,25-34,academic_educator
5896,M,25-34,other
5897,M,25-34,writer
5898,F,18-24,other
5899,M,35-44,technician_engineer
5900,M,25-34,executive_managerial
5901,F,35-44,executive_managerial
5902,M,50-55,self_employed
5903,M,25-34,lawyer
5904,F,45-49,programmer
5905,F,35-44,writer
5906,F,18-24,college_grad_student
5907,M,25-34,artist
5908,M,25-34,college_grad_student
5909,M,18-24,writer
5910,F,45-49,writer
5911,F,25-34,technician_engineer
5912,M,25-34,academic_educator
5913,F,18-24,other
5914,M,35-44,artist
5915,M,18-24,college_grad_student
5916,M,50-55,writer
5917,F,50-55,academic_educator
5918,M,25-34,programmer
5919,M,18-24,other
5920,F,25-34,academic_educator
5921,M,25-34,doctor_health_care
5922,M,56+,clerical_admin
